seed,noise_percentage,noise_test,accuracy,noise_snr
10,20,babble,0.940081799591002,15.0
11,20,babble,0.9447852760736196,15.0
12,20,babble,0.9451942740286299,15.0
13,20,babble,0.9441717791411043,15.0
14,20,babble,0.945398773006135,15.0
15,20,babble,0.9431492842535787,15.0
16,20,babble,0.943762781186094,15.0
17,20,babble,0.945398773006135,15.0
18,20,babble,0.9433537832310839,15.0
19,20,babble,0.9392638036809816,15.0
20,20,babble,0.9456032719836401,15.0
21,20,babble,0.9431492842535787,15.0
22,20,babble,0.945398773006135,15.0
23,20,babble,0.9423312883435583,15.0
24,20,babble,0.9421267893660532,15.0
0,20,babble,0.9331288343558283,12.0
1,20,babble,0.9353783231083844,12.0
2,20,babble,0.943558282208589,12.0
3,20,babble,0.9388548057259714,12.0
4,20,babble,0.938241308793456,12.0
5,20,babble,0.9368098159509203,12.0
6,20,babble,0.9347648261758691,12.0
7,20,babble,0.9366053169734151,12.0
8,20,babble,0.9339468302658487,12.0
9,20,babble,0.9333333333333333,12.0
10,20,babble,0.9325153374233128,12.0
11,20,babble,0.9349693251533743,12.0
12,20,babble,0.9376278118609407,12.0
13,20,babble,0.9359918200408998,12.0
14,20,babble,0.9353783231083844,12.0
15,20,babble,0.9357873210633947,12.0
16,20,babble,0.9372188139059304,12.0
17,20,babble,0.9374233128834356,12.0
18,20,babble,0.9359918200408998,12.0
19,20,babble,0.9302658486707567,12.0
20,20,babble,0.9366053169734151,12.0
21,20,babble,0.934560327198364,12.0
22,20,babble,0.9386503067484663,12.0
23,20,babble,0.9361963190184049,12.0
24,20,babble,0.9366053169734151,12.0
0,20,babble,0.9184049079754601,9.0
1,20,babble,0.9224948875255624,9.0
2,20,babble,0.9319018404907975,9.0
3,20,babble,0.9253578732106339,9.0
4,20,babble,0.9241308793456032,9.0
5,20,babble,0.9276073619631902,9.0
6,20,babble,0.9208588957055215,9.0
7,20,babble,0.9245398773006135,9.0
8,20,babble,0.9214723926380368,9.0
9,20,babble,0.9212678936605317,9.0
10,20,babble,0.9229038854805726,9.0
11,20,babble,0.9235173824130879,9.0
12,20,babble,0.9226993865030675,9.0
13,20,babble,0.9243353783231084,9.0
14,20,babble,0.9226993865030675,9.0
15,20,babble,0.9233128834355828,9.0
16,20,babble,0.9241308793456032,9.0
17,20,babble,0.9263803680981595,9.0
18,20,babble,0.9212678936605317,9.0
19,20,babble,0.9188139059304703,9.0
20,20,babble,0.9257668711656442,9.0
21,20,babble,0.9229038854805726,9.0
22,20,babble,0.9257668711656442,9.0
23,20,babble,0.9220858895705522,9.0
24,20,babble,0.9231083844580777,9.0
0,20,babble,0.9010224948875256,6.0
1,20,babble,0.901635991820041,6.0
2,20,babble,0.9083844580777096,6.0
3,20,babble,0.9081799591002045,6.0
4,20,babble,0.9010224948875256,6.0
5,20,babble,0.9098159509202454,6.0
6,20,babble,0.9020449897750511,6.0
7,20,babble,0.9077709611451943,6.0
8,20,babble,0.903476482617587,6.0
9,20,babble,0.9024539877300614,6.0
10,20,babble,0.9059304703476483,6.0
11,20,babble,0.9057259713701431,6.0
12,20,babble,0.9061349693251534,6.0
13,20,babble,0.9114519427402863,6.0
14,20,babble,0.9049079754601227,6.0
15,20,babble,0.8985685071574642,6.0
16,20,babble,0.908997955010225,6.0
17,20,babble,0.9063394683026584,6.0
18,20,babble,0.8989775051124744,6.0
19,20,babble,0.9002044989775051,6.0
20,20,babble,0.903476482617587,6.0
21,20,babble,0.9030674846625767,6.0
22,20,babble,0.9032719836400818,6.0
23,20,babble,0.9042944785276074,6.0
24,20,babble,0.9014314928425358,6.0
0,20,babble,0.8703476482617587,3.0
1,20,babble,0.8742331288343558,3.0
2,20,babble,0.8803680981595092,3.0
3,20,babble,0.8820040899795502,3.0
4,20,babble,0.8721881390593047,3.0
5,20,babble,0.8791411042944786,3.0
6,20,babble,0.870961145194274,3.0
7,20,babble,0.8758691206543967,3.0
8,20,babble,0.8721881390593047,3.0
9,20,babble,0.870961145194274,3.0
10,20,babble,0.8820040899795502,3.0
11,20,babble,0.878118609406953,3.0
12,20,babble,0.872597137014315,3.0
13,20,babble,0.8820040899795502,3.0
14,20,babble,0.878323108384458,3.0
15,20,babble,0.8676891615541922,3.0
16,20,babble,0.878323108384458,3.0
17,20,babble,0.8791411042944786,3.0
18,20,babble,0.8754601226993866,3.0
19,20,babble,0.8660531697341514,3.0
20,20,babble,0.8748466257668711,3.0
21,20,babble,0.8740286298568507,3.0
22,20,babble,0.872597137014315,3.0
23,20,babble,0.8756646216768916,3.0
24,20,babble,0.8711656441717791,3.0
0,20,babble,0.8155419222903886,0.0
1,20,babble,0.8267893660531698,0.0
2,20,babble,0.8296523517382413,0.0
3,20,babble,0.8243353783231084,0.0
4,20,babble,0.814519427402863,0.0
5,20,babble,0.8237218813905931,0.0
6,20,babble,0.8179959100204499,0.0
7,20,babble,0.821881390593047,0.0
8,20,babble,0.8208588957055215,0.0
9,20,babble,0.8204498977505112,0.0
10,20,babble,0.8292433537832311,0.0
11,20,babble,0.8239263803680982,0.0
12,20,babble,0.8216768916155419,0.0
13,20,babble,0.8294478527607362,0.0
14,20,babble,0.8271983640081799,0.0
15,20,babble,0.8151329243353783,0.0
16,20,babble,0.8319018404907975,0.0
17,20,babble,0.8300613496932515,0.0
18,20,babble,0.8255623721881391,0.0
19,20,babble,0.8141104294478527,0.0
20,20,babble,0.8239263803680982,0.0
21,20,babble,0.8153374233128834,0.0
22,20,babble,0.8184049079754602,0.0
23,20,babble,0.8253578732106339,0.0
24,20,babble,0.8222903885480572,0.0
0,20,babble,0.7263803680981595,-3.0
1,20,babble,0.743558282208589,-3.0
2,20,babble,0.7458077709611451,-3.0
3,20,babble,0.7413087934560327,-3.0
4,20,babble,0.7259713701431493,-3.0
5,20,babble,0.7445807770961145,-3.0
6,20,babble,0.7302658486707566,-3.0
7,20,babble,0.7368098159509202,-3.0
8,20,babble,0.7374233128834355,-3.0
9,20,babble,0.7386503067484662,-3.0
10,20,babble,0.7361963190184049,-3.0
11,20,babble,0.7366053169734151,-3.0
12,20,babble,0.7380368098159509,-3.0
13,20,babble,0.7319018404907975,-3.0
14,20,babble,0.7366053169734151,-3.0
15,20,babble,0.7298568507157465,-3.0
16,20,babble,0.7443762781186094,-3.0
17,20,babble,0.7384458077709611,-3.0
18,20,babble,0.7382413087934561,-3.0
19,20,babble,0.7284253578732106,-3.0
20,20,babble,0.7378323108384458,-3.0
21,20,babble,0.7261758691206543,-3.0
22,20,babble,0.7296523517382413,-3.0
23,20,babble,0.7427402862985685,-3.0
24,20,babble,0.7300613496932515,-3.0
0,20,kitchen,0.9535787321063395,24.0
1,20,kitchen,0.9531697341513292,24.0
2,20,kitchen,0.9535787321063395,24.0
3,20,kitchen,0.9562372188139059,24.0
4,20,kitchen,0.9529652351738241,24.0
5,20,kitchen,0.9572597137014315,24.0
6,20,kitchen,0.9550102249488752,24.0
7,20,kitchen,0.9552147239263804,24.0
8,20,kitchen,0.9550102249488752,24.0
9,20,kitchen,0.9513292433537832,24.0
10,20,kitchen,0.9535787321063395,24.0
11,20,kitchen,0.9539877300613497,24.0
12,20,kitchen,0.9560327198364008,24.0
13,20,kitchen,0.9521472392638037,24.0
14,20,kitchen,0.9562372188139059,24.0
15,20,kitchen,0.9537832310838446,24.0
16,20,kitchen,0.9548057259713701,24.0
17,20,kitchen,0.9570552147239264,24.0
18,20,kitchen,0.9523517382413088,24.0
19,20,kitchen,0.9505112474437628,24.0
20,20,kitchen,0.9541922290388548,24.0
21,20,kitchen,0.9519427402862985,24.0
22,20,kitchen,0.9535787321063395,24.0
23,20,kitchen,0.950920245398773,24.0
24,20,kitchen,0.9543967280163599,24.0
0,20,kitchen,0.9498977505112475,21.0
1,20,kitchen,0.9507157464212679,21.0
2,20,kitchen,0.9525562372188139,21.0
3,20,kitchen,0.9539877300613497,21.0
4,20,kitchen,0.9498977505112475,21.0
5,20,kitchen,0.9548057259713701,21.0
6,20,kitchen,0.9554192229038855,21.0
7,20,kitchen,0.9529652351738241,21.0
8,20,kitchen,0.9519427402862985,21.0
9,20,kitchen,0.9486707566462168,21.0
10,20,kitchen,0.9521472392638037,21.0
11,20,kitchen,0.9519427402862985,21.0
12,20,kitchen,0.9548057259713701,21.0
13,20,kitchen,0.9484662576687116,21.0
14,20,kitchen,0.9550102249488752,21.0
15,20,kitchen,0.9505112474437628,21.0
16,20,kitchen,0.9533742331288344,21.0
17,20,kitchen,0.9552147239263804,21.0
18,20,kitchen,0.9501022494887525,21.0
19,20,kitchen,0.9480572597137015,21.0
20,20,kitchen,0.9517382413087935,21.0
21,20,kitchen,0.9501022494887525,21.0
22,20,kitchen,0.9519427402862985,21.0
23,20,kitchen,0.9488752556237219,21.0
24,20,kitchen,0.9515337423312883,21.0
0,20,kitchen,0.947239263803681,18.0
1,20,kitchen,0.9482617586912065,18.0
2,20,kitchen,0.949079754601227,18.0
3,20,kitchen,0.9521472392638037,18.0
4,20,kitchen,0.9462167689161555,18.0
5,20,kitchen,0.9519427402862985,18.0
6,20,kitchen,0.9523517382413088,18.0
7,20,kitchen,0.9505112474437628,18.0
8,20,kitchen,0.9488752556237219,18.0
9,20,kitchen,0.9476482617586912,18.0
10,20,kitchen,0.9503067484662576,18.0
11,20,kitchen,0.949079754601227,18.0
12,20,kitchen,0.9535787321063395,18.0
13,20,kitchen,0.9486707566462168,18.0
14,20,kitchen,0.9517382413087935,18.0
15,20,kitchen,0.949079754601227,18.0
16,20,kitchen,0.9511247443762781,18.0
17,20,kitchen,0.9531697341513292,18.0
18,20,kitchen,0.9476482617586912,18.0
19,20,kitchen,0.9462167689161555,18.0
20,20,kitchen,0.9494887525562372,18.0
21,20,kitchen,0.9482617586912065,18.0
22,20,kitchen,0.9498977505112475,18.0
23,20,kitchen,0.9464212678936605,18.0
24,20,kitchen,0.9480572597137015,18.0
0,20,kitchen,0.9439672801635992,15.0
1,20,kitchen,0.945398773006135,15.0
2,20,kitchen,0.9496932515337423,15.0
3,20,kitchen,0.949079754601227,15.0
4,20,kitchen,0.943762781186094,15.0
5,20,kitchen,0.9482617586912065,15.0
6,20,kitchen,0.9478527607361963,15.0
7,20,kitchen,0.9480572597137015,15.0
8,20,kitchen,0.9425357873210634,15.0
9,20,kitchen,0.9445807770961145,15.0
10,20,kitchen,0.9464212678936605,15.0
11,20,kitchen,0.9466257668711656,15.0
12,20,kitchen,0.9488752556237219,15.0
13,20,kitchen,0.9458077709611452,15.0
14,20,kitchen,0.949079754601227,15.0
15,20,kitchen,0.9456032719836401,15.0
16,20,kitchen,0.9478527607361963,15.0
17,20,kitchen,0.9488752556237219,15.0
18,20,kitchen,0.9458077709611452,15.0
19,20,kitchen,0.9425357873210634,15.0
20,20,kitchen,0.9474437627811861,15.0
21,20,kitchen,0.9460122699386503,15.0
22,20,kitchen,0.9476482617586912,15.0
23,20,kitchen,0.9423312883435583,15.0
24,20,kitchen,0.9443762781186094,15.0
0,20,kitchen,0.940081799591002,12.0
1,20,kitchen,0.9396728016359919,12.0
2,20,kitchen,0.9464212678936605,12.0
3,20,kitchen,0.9458077709611452,12.0
4,20,kitchen,0.9392638036809816,12.0
5,20,kitchen,0.943558282208589,12.0
6,20,kitchen,0.9423312883435583,12.0
7,20,kitchen,0.9433537832310839,12.0
8,20,kitchen,0.9394683026584867,12.0
9,20,kitchen,0.9411042944785276,12.0
10,20,kitchen,0.9421267893660532,12.0
11,20,kitchen,0.9421267893660532,12.0
12,20,kitchen,0.9431492842535787,12.0
13,20,kitchen,0.9404907975460123,12.0
14,20,kitchen,0.9433537832310839,12.0
15,20,kitchen,0.943558282208589,12.0
16,20,kitchen,0.9443762781186094,12.0
17,20,kitchen,0.9449897750511247,12.0
18,20,kitchen,0.941717791411043,12.0
19,20,kitchen,0.9378323108384458,12.0
20,20,kitchen,0.9441717791411043,12.0
21,20,kitchen,0.9433537832310839,12.0
22,20,kitchen,0.9443762781186094,12.0
23,20,kitchen,0.9406952965235174,12.0
24,20,kitchen,0.9421267893660532,12.0
0,20,kitchen,0.9339468302658487,9.0
1,20,kitchen,0.9335378323108384,9.0
2,20,kitchen,0.9415132924335379,9.0
3,20,kitchen,0.941922290388548,9.0
4,20,kitchen,0.9349693251533743,9.0
5,20,kitchen,0.9408997955010225,9.0
6,20,kitchen,0.938241308793456,9.0
7,20,kitchen,0.940081799591002,9.0
8,20,kitchen,0.9347648261758691,9.0
9,20,kitchen,0.9376278118609407,9.0
10,20,kitchen,0.938036809815951,9.0
11,20,kitchen,0.940081799591002,9.0
12,20,kitchen,0.9413087934560327,9.0
13,20,kitchen,0.9372188139059304,9.0
14,20,kitchen,0.9402862985685072,9.0
15,20,kitchen,0.9406952965235174,9.0
16,20,kitchen,0.9392638036809816,9.0
17,20,kitchen,0.9402862985685072,9.0
18,20,kitchen,0.9390593047034764,9.0
19,20,kitchen,0.9323108384458078,9.0
20,20,kitchen,0.9394683026584867,9.0
21,20,kitchen,0.939877300613497,9.0
22,20,kitchen,0.9378323108384458,9.0
23,20,kitchen,0.9349693251533743,9.0
24,20,kitchen,0.9359918200408998,9.0
0,20,kitchen,0.9280163599182004,6.0
1,20,kitchen,0.930879345603272,6.0
2,20,kitchen,0.9341513292433538,6.0
3,20,kitchen,0.9339468302658487,6.0
4,20,kitchen,0.9269938650306748,6.0
5,20,kitchen,0.9329243353783231,6.0
6,20,kitchen,0.929038854805726,6.0
7,20,kitchen,0.9333333333333333,6.0
8,20,kitchen,0.9282208588957055,6.0
9,20,kitchen,0.9331288343558283,6.0
10,20,kitchen,0.9335378323108384,6.0
11,20,kitchen,0.9337423312883436,6.0
12,20,kitchen,0.9339468302658487,6.0
13,20,kitchen,0.9302658486707567,6.0
14,20,kitchen,0.9331288343558283,6.0
15,20,kitchen,0.9343558282208589,6.0
16,20,kitchen,0.9312883435582822,6.0
17,20,kitchen,0.9355828220858896,6.0
18,20,kitchen,0.9325153374233128,6.0
19,20,kitchen,0.9261758691206544,6.0
20,20,kitchen,0.9343558282208589,6.0
21,20,kitchen,0.9337423312883436,6.0
22,20,kitchen,0.9296523517382413,6.0
23,20,kitchen,0.9257668711656442,6.0
24,20,kitchen,0.9300613496932515,6.0
0,20,kitchen,0.918200408997955,3.0
1,20,kitchen,0.9243353783231084,3.0
2,20,kitchen,0.9276073619631902,3.0
3,20,kitchen,0.92719836400818,3.0
4,20,kitchen,0.9214723926380368,3.0
5,20,kitchen,0.9259713701431492,3.0
6,20,kitchen,0.9224948875255624,3.0
7,20,kitchen,0.9280163599182004,3.0
8,20,kitchen,0.9208588957055215,3.0
9,20,kitchen,0.92719836400818,3.0
10,20,kitchen,0.9259713701431492,3.0
11,20,kitchen,0.9255623721881391,3.0
12,20,kitchen,0.9269938650306748,3.0
13,20,kitchen,0.9251533742331288,3.0
14,20,kitchen,0.9267893660531697,3.0
15,20,kitchen,0.9265848670756647,3.0
16,20,kitchen,0.9226993865030675,3.0
17,20,kitchen,0.9265848670756647,3.0
18,20,kitchen,0.9231083844580777,3.0
19,20,kitchen,0.9222903885480572,3.0
20,20,kitchen,0.9237218813905931,3.0
21,20,kitchen,0.9247443762781186,3.0
22,20,kitchen,0.9216768916155419,3.0
23,20,kitchen,0.9179959100204499,3.0
24,20,kitchen,0.9194274028629856,3.0
0,20,kitchen,0.9098159509202454,0.0
1,20,kitchen,0.9118609406952966,0.0
2,20,kitchen,0.9188139059304703,0.0
3,20,kitchen,0.9184049079754601,0.0
4,20,kitchen,0.90920245398773,0.0
5,20,kitchen,0.9175869120654396,0.0
6,20,kitchen,0.9124744376278119,0.0
7,20,kitchen,0.9190184049079755,0.0
8,20,kitchen,0.914519427402863,0.0
9,20,kitchen,0.9155419222903886,0.0
10,20,kitchen,0.9147239263803681,0.0
11,20,kitchen,0.9202453987730062,0.0
12,20,kitchen,0.9177914110429448,0.0
13,20,kitchen,0.9143149284253579,0.0
14,20,kitchen,0.9198364008179959,0.0
15,20,kitchen,0.9159509202453988,0.0
16,20,kitchen,0.9177914110429448,0.0
17,20,kitchen,0.9165644171779141,0.0
18,20,kitchen,0.9098159509202454,0.0
19,20,kitchen,0.9118609406952966,0.0
20,20,kitchen,0.912678936605317,0.0
21,20,kitchen,0.9155419222903886,0.0
22,20,kitchen,0.911042944785276,0.0
23,20,kitchen,0.9096114519427403,0.0
24,20,kitchen,0.9079754601226994,0.0
0,20,kitchen,0.8969325153374234,-3.0
1,20,kitchen,0.8975460122699387,-3.0
2,20,kitchen,0.901635991820041,-3.0
3,20,kitchen,0.9065439672801636,-3.0
4,20,kitchen,0.9008179959100204,-3.0
5,20,kitchen,0.9059304703476483,-3.0
6,20,kitchen,0.9006134969325154,-3.0
7,20,kitchen,0.903680981595092,-3.0
8,20,kitchen,0.905316973415133,-3.0
9,20,kitchen,0.9067484662576687,-3.0
10,20,kitchen,0.9038854805725971,-3.0
11,20,kitchen,0.9065439672801636,-3.0
12,20,kitchen,0.9081799591002045,-3.0
13,20,kitchen,0.9028629856850716,-3.0
14,20,kitchen,0.9112474437627812,-3.0
15,20,kitchen,0.908997955010225,-3.0
16,20,kitchen,0.9040899795501023,-3.0
17,20,kitchen,0.9067484662576687,-3.0
18,20,kitchen,0.896319018404908,-3.0
19,20,kitchen,0.9004089979550102,-3.0
20,20,kitchen,0.8987730061349694,-3.0
21,20,kitchen,0.8995910020449898,-3.0
22,20,kitchen,0.8973415132924335,-3.0
23,20,kitchen,0.8995910020449898,-3.0
24,20,kitchen,0.8905930470347648,-3.0
0,20,office,0.9588957055214724,24.0
1,20,office,0.9591002044989775,24.0
2,20,office,0.9609406952965235,24.0
3,20,office,0.9629856850715747,24.0
4,20,office,0.9591002044989775,24.0
5,20,office,0.9603271983640081,24.0
6,20,office,0.9574642126789366,24.0
7,20,office,0.9582822085889571,24.0
8,20,office,0.9595092024539877,24.0
9,20,office,0.9564417177914111,24.0
10,20,office,0.9576687116564417,24.0
11,20,office,0.9595092024539877,24.0
12,20,office,0.9631901840490797,24.0
13,20,office,0.9584867075664621,24.0
14,20,office,0.9607361963190184,24.0
15,20,office,0.9584867075664621,24.0
16,20,office,0.9593047034764827,24.0
17,20,office,0.9613496932515337,24.0
18,20,office,0.9552147239263804,24.0
19,20,office,0.9586912065439673,24.0
20,20,office,0.9558282208588957,24.0
21,20,office,0.9570552147239264,24.0
22,20,office,0.9595092024539877,24.0
23,20,office,0.9560327198364008,24.0
24,20,office,0.9597137014314928,24.0
0,20,office,0.9562372188139059,21.0
1,20,office,0.9588957055214724,21.0
2,20,office,0.959918200408998,21.0
3,20,office,0.9619631901840491,21.0
4,20,office,0.9584867075664621,21.0
5,20,office,0.9597137014314928,21.0
6,20,office,0.9564417177914111,21.0
7,20,office,0.9582822085889571,21.0
8,20,office,0.9564417177914111,21.0
9,20,office,0.9562372188139059,21.0
10,20,office,0.9560327198364008,21.0
11,20,office,0.9588957055214724,21.0
12,20,office,0.9625766871165644,21.0
13,20,office,0.9572597137014315,21.0
14,20,office,0.9586912065439673,21.0
15,20,office,0.9578732106339468,21.0
16,20,office,0.9586912065439673,21.0
17,20,office,0.9588957055214724,21.0
18,20,office,0.9539877300613497,21.0
19,20,office,0.9586912065439673,21.0
20,20,office,0.9546012269938651,21.0
21,20,office,0.9560327198364008,21.0
22,20,office,0.9582822085889571,21.0
23,20,office,0.9564417177914111,21.0
24,20,office,0.9588957055214724,21.0
0,20,office,0.9556237218813906,18.0
1,20,office,0.9574642126789366,18.0
2,20,office,0.9580777096114519,18.0
3,20,office,0.9605316973415133,18.0
4,20,office,0.9574642126789366,18.0
5,20,office,0.9584867075664621,18.0
6,20,office,0.9558282208588957,18.0
7,20,office,0.9584867075664621,18.0
8,20,office,0.9552147239263804,18.0
9,20,office,0.9562372188139059,18.0
10,20,office,0.9558282208588957,18.0
11,20,office,0.9586912065439673,18.0
12,20,office,0.9597137014314928,18.0
13,20,office,0.9548057259713701,18.0
14,20,office,0.9584867075664621,18.0
15,20,office,0.9576687116564417,18.0
16,20,office,0.9584867075664621,18.0
17,20,office,0.9582822085889571,18.0
18,20,office,0.9523517382413088,18.0
19,20,office,0.9576687116564417,18.0
20,20,office,0.9533742331288344,18.0
21,20,office,0.9560327198364008,18.0
22,20,office,0.9558282208588957,18.0
23,20,office,0.9558282208588957,18.0
24,20,office,0.9574642126789366,18.0
0,20,office,0.9546012269938651,15.0
1,20,office,0.9556237218813906,15.0
2,20,office,0.9576687116564417,15.0
3,20,office,0.9593047034764827,15.0
4,20,office,0.9533742331288344,15.0
5,20,office,0.9574642126789366,15.0
6,20,office,0.9554192229038855,15.0
7,20,office,0.9576687116564417,15.0
8,20,office,0.9521472392638037,15.0
9,20,office,0.9560327198364008,15.0
10,20,office,0.9537832310838446,15.0
11,20,office,0.9584867075664621,15.0
12,20,office,0.9584867075664621,15.0
13,20,office,0.9527607361963191,15.0
14,20,office,0.9570552147239264,15.0
15,20,office,0.9562372188139059,15.0
16,20,office,0.9580777096114519,15.0
17,20,office,0.9574642126789366,15.0
18,20,office,0.950920245398773,15.0
19,20,office,0.9556237218813906,15.0
20,20,office,0.9529652351738241,15.0
21,20,office,0.9556237218813906,15.0
22,20,office,0.9539877300613497,15.0
23,20,office,0.9550102249488752,15.0
24,20,office,0.9548057259713701,15.0
0,20,office,0.9541922290388548,12.0
1,20,office,0.9548057259713701,12.0
2,20,office,0.9564417177914111,12.0
3,20,office,0.9576687116564417,12.0
4,20,office,0.9505112474437628,12.0
5,20,office,0.9550102249488752,12.0
6,20,office,0.9550102249488752,12.0
7,20,office,0.9554192229038855,12.0
8,20,office,0.9498977505112475,12.0
9,20,office,0.9537832310838446,12.0
10,20,office,0.9511247443762781,12.0
11,20,office,0.9548057259713701,12.0
12,20,office,0.9576687116564417,12.0
13,20,office,0.9513292433537832,12.0
14,20,office,0.9554192229038855,12.0
15,20,office,0.9566462167689161,12.0
16,20,office,0.9560327198364008,12.0
17,20,office,0.9560327198364008,12.0
18,20,office,0.9482617586912065,12.0
19,20,office,0.9517382413087935,12.0
20,20,office,0.9521472392638037,12.0
21,20,office,0.9537832310838446,12.0
22,20,office,0.950920245398773,12.0
23,20,office,0.9517382413087935,12.0
24,20,office,0.9546012269938651,12.0
0,20,office,0.9503067484662576,9.0
1,20,office,0.9511247443762781,9.0
2,20,office,0.9527607361963191,9.0
3,20,office,0.9564417177914111,9.0
4,20,office,0.9484662576687116,9.0
5,20,office,0.9517382413087935,9.0
6,20,office,0.9537832310838446,9.0
7,20,office,0.9507157464212679,9.0
8,20,office,0.9482617586912065,9.0
9,20,office,0.9521472392638037,9.0
10,20,office,0.9503067484662576,9.0
