noise_type,snr_train,snr_test,accuracy
dog_bark_foreground,18,30,0.9546012269938651
dog_bark_foreground,21,-3,0.8480572597137014
dog_bark_foreground,21,0,0.8777096114519427
dog_bark_foreground,21,3,0.9010224948875256
dog_bark_foreground,21,6,0.9167689161554192
dog_bark_foreground,21,9,0.9286298568507158
dog_bark_foreground,21,12,0.9353783231083844
dog_bark_foreground,21,15,0.9433537832310839
dog_bark_foreground,21,18,0.9486707566462168
dog_bark_foreground,21,21,0.9535787321063395
dog_bark_foreground,21,24,0.9535787321063395
dog_bark_foreground,21,27,0.9558282208588957
dog_bark_foreground,21,30,0.9578732106339468
dog_bark_foreground,24,-3,0.8243353783231084
dog_bark_foreground,24,0,0.8595092024539878
dog_bark_foreground,24,3,0.8840490797546012
dog_bark_foreground,24,6,0.903680981595092
dog_bark_foreground,24,9,0.9216768916155419
dog_bark_foreground,24,12,0.9296523517382413
dog_bark_foreground,24,15,0.93640081799591
dog_bark_foreground,24,18,0.939877300613497
dog_bark_foreground,24,21,0.9439672801635992
dog_bark_foreground,24,24,0.9466257668711656
dog_bark_foreground,24,27,0.9503067484662576
dog_bark_foreground,24,30,0.9521472392638037
dog_bark_foreground,27,-3,0.8263803680981595
dog_bark_foreground,27,0,0.8607361963190184
dog_bark_foreground,27,3,0.8869120654396728
dog_bark_foreground,27,6,0.9012269938650307
dog_bark_foreground,27,9,0.9212678936605317
dog_bark_foreground,27,12,0.9302658486707567
dog_bark_foreground,27,15,0.938241308793456
dog_bark_foreground,27,18,0.9425357873210634
dog_bark_foreground,27,21,0.9464212678936605
dog_bark_foreground,27,24,0.9494887525562372
dog_bark_foreground,27,27,0.9521472392638037
dog_bark_foreground,27,30,0.9541922290388548
dog_bark_foreground,30,-3,0.8302658486707567
dog_bark_foreground,30,0,0.8603271983640082
dog_bark_foreground,30,3,0.8848670756646216
dog_bark_foreground,30,6,0.901840490797546
dog_bark_foreground,30,9,0.9188139059304703
dog_bark_foreground,30,12,0.9304703476482618
dog_bark_foreground,30,15,0.9370143149284254
dog_bark_foreground,30,18,0.9429447852760736
dog_bark_foreground,30,21,0.9492842535787321
dog_bark_foreground,30,24,0.9517382413087935
dog_bark_foreground,30,27,0.9525562372188139
dog_bark_foreground,30,30,0.9548057259713701
street_music_foreground,-3,-3,0.5474437627811861
street_music_foreground,-3,0,0.6488752556237218
street_music_foreground,-3,3,0.7280163599182005
street_music_foreground,-3,6,0.7766871165644171
street_music_foreground,-3,9,0.8124744376278119
street_music_foreground,-3,12,0.8325153374233129
