noise_type,snr_train,snr_test,accuracy
street_music_foreground,3,12,0.8548057259713702
street_music_foreground,3,15,0.8717791411042944
street_music_foreground,3,18,0.8779141104294479
street_music_foreground,3,21,0.8824130879345603
street_music_foreground,3,24,0.8871165644171779
street_music_foreground,3,27,0.8879345603271984
street_music_foreground,3,30,0.8891615541922291
street_music_foreground,6,-3,0.36319018404907977
street_music_foreground,6,0,0.5445807770961145
street_music_foreground,6,3,0.6967280163599182
street_music_foreground,6,6,0.791002044989775
street_music_foreground,6,9,0.8355828220858895
street_music_foreground,6,12,0.8627811860940695
street_music_foreground,6,15,0.878323108384458
street_music_foreground,6,18,0.8887525562372188
street_music_foreground,6,21,0.8936605316973415
street_music_foreground,6,24,0.898159509202454
street_music_foreground,6,27,0.9014314928425358
street_music_foreground,6,30,0.9022494887525563
street_music_foreground,9,-3,0.3065439672801636
street_music_foreground,9,0,0.47157464212678935
street_music_foreground,9,3,0.6535787321063394
street_music_foreground,9,6,0.7648261758691206
street_music_foreground,9,9,0.8265848670756646
street_music_foreground,9,12,0.8623721881390594
street_music_foreground,9,15,0.8844580777096115
street_music_foreground,9,18,0.8959100204498978
street_music_foreground,9,21,0.9032719836400818
street_music_foreground,9,24,0.90920245398773
street_music_foreground,9,27,0.912678936605317
street_music_foreground,9,30,0.912678936605317
street_music_foreground,12,-3,0.26809815950920246
street_music_foreground,12,0,0.4100204498977505
street_music_foreground,12,3,0.5995910020449898
street_music_foreground,12,6,0.7476482617586913
street_music_foreground,12,9,0.8239263803680982
street_music_foreground,12,12,0.8666666666666667
street_music_foreground,12,15,0.8903885480572598
street_music_foreground,12,18,0.9049079754601227
street_music_foreground,12,21,0.914519427402863
street_music_foreground,12,24,0.9208588957055215
street_music_foreground,12,27,0.9224948875255624
street_music_foreground,12,30,0.9261758691206544
street_music_foreground,15,-3,0.26646216768916153
street_music_foreground,15,0,0.4034764826175869
street_music_foreground,15,3,0.5936605316973416
street_music_foreground,15,6,0.7517382413087934
street_music_foreground,15,9,0.8368098159509203
street_music_foreground,15,12,0.8791411042944786
street_music_foreground,15,15,0.9014314928425358
street_music_foreground,15,18,0.9149284253578732
street_music_foreground,15,21,0.9222903885480572
street_music_foreground,15,24,0.92719836400818
street_music_foreground,15,27,0.9294478527607362
street_music_foreground,15,30,0.9331288343558283
street_music_foreground,18,-3,0.26278118609406953
street_music_foreground,18,0,0.3979550102249489
street_music_foreground,18,3,0.5867075664621677
street_music_foreground,18,6,0.7482617586912066
street_music_foreground,18,9,0.8415132924335378
street_music_foreground,18,12,0.8830265848670756
street_music_foreground,18,15,0.9069529652351738
street_music_foreground,18,18,0.9190184049079755
street_music_foreground,18,21,0.9284253578732107
street_music_foreground,18,24,0.9314928425357873
street_music_foreground,18,27,0.9337423312883436
street_music_foreground,18,30,0.9368098159509203
street_music_foreground,21,-3,0.26523517382413087
street_music_foreground,21,0,0.4083844580777096
street_music_foreground,21,3,0.6004089979550102
street_music_foreground,21,6,0.7613496932515338
street_music_foreground,21,9,0.8451942740286299
street_music_foreground,21,12,0.8887525562372188
street_music_foreground,21,15,0.9118609406952966
street_music_foreground,21,18,0.9239263803680982
street_music_foreground,21,21,0.9351738241308793
street_music_foreground,21,24,0.9366053169734151
street_music_foreground,21,27,0.9406952965235174
street_music_foreground,21,30,0.9433537832310839
street_music_foreground,24,-3,0.27464212678936606
street_music_foreground,24,0,0.43047034764826175
street_music_foreground,24,3,0.6167689161554192
street_music_foreground,24,6,0.769120654396728
street_music_foreground,24,9,0.8488752556237219
street_music_foreground,24,12,0.8889570552147239
street_music_foreground,24,15,0.9147239263803681
street_music_foreground,24,18,0.9274028629856851
street_music_foreground,24,21,0.93640081799591
street_music_foreground,24,24,0.9411042944785276
street_music_foreground,24,27,0.9456032719836401
street_music_foreground,24,30,0.9480572597137015
street_music_foreground,27,-3,0.2856850715746421
street_music_foreground,27,0,0.4368098159509202
street_music_foreground,27,3,0.6190184049079754
street_music_foreground,27,6,0.7693251533742331
street_music_foreground,27,9,0.849079754601227
street_music_foreground,27,12,0.8889570552147239
street_music_foreground,27,15,0.9153374233128835
street_music_foreground,27,18,0.9284253578732107
street_music_foreground,27,21,0.9376278118609407
street_music_foreground,27,24,0.9415132924335379
street_music_foreground,27,27,0.945398773006135
street_music_foreground,27,30,0.9488752556237219
street_music_foreground,30,-3,0.2920245398773006
street_music_foreground,30,0,0.4386503067484663
street_music_foreground,30,3,0.6208588957055214
street_music_foreground,30,6,0.7709611451942741
street_music_foreground,30,9,0.8480572597137014
street_music_foreground,30,12,0.8883435582822086
street_music_foreground,30,15,0.9132924335378323
street_music_foreground,30,18,0.9284253578732107
street_music_foreground,30,21,0.9374233128834356
street_music_foreground,30,24,0.9421267893660532
street_music_foreground,30,27,0.9462167689161555
street_music_foreground,30,30,0.9498977505112475
