noise_type,snr_train,snr_test,accuracy
street_music_foreground,6,18,0.9065439672801636
street_music_foreground,6,21,0.9098159509202454
street_music_foreground,6,24,0.9143149284253579
street_music_foreground,6,27,0.9161554192229039
street_music_foreground,6,30,0.9169734151329243
street_music_foreground,9,-3,0.41124744376278116
street_music_foreground,9,0,0.605521472392638
street_music_foreground,9,3,0.7521472392638037
street_music_foreground,9,6,0.8271983640081799
street_music_foreground,9,9,0.876482617586912
street_music_foreground,9,12,0.8973415132924335
street_music_foreground,9,15,0.9098159509202454
street_music_foreground,9,18,0.9167689161554192
street_music_foreground,9,21,0.9229038854805726
street_music_foreground,9,24,0.92719836400818
street_music_foreground,9,27,0.9286298568507158
street_music_foreground,9,30,0.9321063394683027
street_music_foreground,12,-3,0.37280163599182004
street_music_foreground,12,0,0.5656441717791411
street_music_foreground,12,3,0.732719836400818
street_music_foreground,12,6,0.8269938650306748
street_music_foreground,12,9,0.8775051124744376
street_music_foreground,12,12,0.9022494887525563
street_music_foreground,12,15,0.9171779141104295
street_music_foreground,12,18,0.9218813905930471
street_music_foreground,12,21,0.9292433537832311
street_music_foreground,12,24,0.9325153374233128
street_music_foreground,12,27,0.9353783231083844
street_music_foreground,12,30,0.9394683026584867
street_music_foreground,15,-3,0.34151329243353784
street_music_foreground,15,0,0.5218813905930471
street_music_foreground,15,3,0.7032719836400818
street_music_foreground,15,6,0.8186094069529652
street_music_foreground,15,9,0.8795501022494887
street_music_foreground,15,12,0.9087934560327199
street_music_foreground,15,15,0.9226993865030675
street_music_foreground,15,18,0.9298568507157464
street_music_foreground,15,21,0.9339468302658487
street_music_foreground,15,24,0.9370143149284254
street_music_foreground,15,27,0.9411042944785276
street_music_foreground,15,30,0.9449897750511247
street_music_foreground,18,-3,0.318200408997955
street_music_foreground,18,0,0.4887525562372188
street_music_foreground,18,3,0.6787321063394683
street_music_foreground,18,6,0.8057259713701431
street_music_foreground,18,9,0.8738241308793456
street_music_foreground,18,12,0.9081799591002045
street_music_foreground,18,15,0.9257668711656442
street_music_foreground,18,18,0.932719836400818
street_music_foreground,18,21,0.9386503067484663
street_music_foreground,18,24,0.9411042944785276
street_music_foreground,18,27,0.9451942740286299
street_music_foreground,18,30,0.9478527607361963
street_music_foreground,21,-3,0.2940695296523517
street_music_foreground,21,0,0.46319018404907975
street_music_foreground,21,3,0.658282208588957
street_music_foreground,21,6,0.7932515337423313
street_music_foreground,21,9,0.8680981595092024
street_music_foreground,21,12,0.9020449897750511
street_music_foreground,21,15,0.9216768916155419
street_music_foreground,21,18,0.9316973415132924
street_music_foreground,21,21,0.938241308793456
street_music_foreground,21,24,0.9449897750511247
street_music_foreground,21,27,0.9470347648261759
street_music_foreground,21,30,0.9496932515337423
street_music_foreground,24,-3,0.2773006134969325
street_music_foreground,24,0,0.43640081799591
street_music_foreground,24,3,0.6288343558282209
street_music_foreground,24,6,0.7758691206543967
street_music_foreground,24,9,0.8552147239263803
street_music_foreground,24,12,0.8961145194274028
street_music_foreground,24,15,0.9179959100204499
street_music_foreground,24,18,0.9316973415132924
street_music_foreground,24,21,0.9378323108384458
street_music_foreground,24,24,0.9443762781186094
street_music_foreground,24,27,0.9474437627811861
street_music_foreground,24,30,0.9496932515337423
street_music_foreground,27,-3,0.26053169734151327
street_music_foreground,27,0,0.4139059304703476
street_music_foreground,27,3,0.6042944785276073
street_music_foreground,27,6,0.7566462167689162
street_music_foreground,27,9,0.8460122699386503
street_music_foreground,27,12,0.8910020449897751
street_music_foreground,27,15,0.9165644171779141
street_music_foreground,27,18,0.9302658486707567
street_music_foreground,27,21,0.9378323108384458
street_music_foreground,27,24,0.941922290388548
street_music_foreground,27,27,0.9468302658486708
street_music_foreground,27,30,0.9474437627811861
street_music_foreground,30,-3,0.23680981595092024
street_music_foreground,30,0,0.3750511247443763
street_music_foreground,30,3,0.558077709611452
street_music_foreground,30,6,0.7233128834355829
street_music_foreground,30,9,0.8245398773006135
street_music_foreground,30,12,0.8820040899795502
street_music_foreground,30,15,0.9100204498977505
street_music_foreground,30,18,0.9265848670756647
street_music_foreground,30,21,0.9353783231083844
street_music_foreground,30,24,0.9404907975460123
street_music_foreground,30,27,0.9449897750511247
street_music_foreground,30,30,0.9468302658486708
