noise_type,snr_train,snr_test,accuracy
street_music_foreground,-3,0,0.6167689161554192
street_music_foreground,-3,3,0.688957055214724
street_music_foreground,-3,6,0.7382413087934561
street_music_foreground,-3,9,0.7740286298568507
street_music_foreground,-3,12,0.7995910020449898
street_music_foreground,-3,15,0.8143149284253579
street_music_foreground,-3,18,0.8269938650306748
street_music_foreground,-3,21,0.8312883435582822
street_music_foreground,-3,24,0.8331288343558282
street_music_foreground,-3,27,0.83640081799591
street_music_foreground,-3,30,0.8408997955010225
street_music_foreground,0,-3,0.5100204498977505
street_music_foreground,0,0,0.6404907975460122
street_music_foreground,0,3,0.7243353783231083
street_music_foreground,0,6,0.7740286298568507
street_music_foreground,0,9,0.8137014314928426
street_music_foreground,0,12,0.8374233128834356
street_music_foreground,0,15,0.8517382413087935
street_music_foreground,0,18,0.8625766871165644
street_music_foreground,0,21,0.8662576687116564
street_music_foreground,0,24,0.8693251533742331
street_music_foreground,0,27,0.870961145194274
street_music_foreground,0,30,0.8721881390593047
street_music_foreground,3,-3,0.46646216768916154
street_music_foreground,3,0,0.6372188139059305
street_music_foreground,3,3,0.7474437627811861
street_music_foreground,3,6,0.8065439672801636
street_music_foreground,3,9,0.8451942740286299
street_music_foreground,3,12,0.8629856850715747
street_music_foreground,3,15,0.876278118609407
street_music_foreground,3,18,0.8830265848670756
street_music_foreground,3,21,0.8875255623721882
street_music_foreground,3,24,0.8920245398773006
street_music_foreground,3,27,0.8952965235173824
street_music_foreground,3,30,0.8950920245398774
street_music_foreground,6,-3,0.3965235173824131
street_music_foreground,6,0,0.5860940695296524
street_music_foreground,6,3,0.7286298568507158
street_music_foreground,6,6,0.8118609406952966
street_music_foreground,6,9,0.8535787321063395
street_music_foreground,6,12,0.8723926380368098
